drive_file_id,drive_path,file_name,extension,top_folder,ipc_folder,patent_id_guess,source_url
1nlTqVqHsRIGSNMu2T2I1Fg6AriGIAipP,G06F/1020137020101.pdf,1020137020101.pdf,pdf,G06F,G06F,1020137020101,https://drive.google.com/file/d/1nlTqVqHsRIGSNMu2T2I1Fg6AriGIAipP/view
1cyqGUJRMKia5suHsFhC9uP7Q7uHzJ-bd,G06F/1020140153875.pdf,1020140153875.pdf,pdf,G06F,G06F,1020140153875,https://drive.google.com/file/d/1cyqGUJRMKia5suHsFhC9uP7Q7uHzJ-bd/view
1qlIsfuElcN6QgZCJOTnRTm0Uyom0M498,G06F/1020147031233.pdf,1020147031233.pdf,pdf,G06F,G06F,1020147031233,https://drive.google.com/file/d/1qlIsfuElcN6QgZCJOTnRTm0Uyom0M498/view
14kptyRAbTyGO9Q2UTQlsSCuCYQMDQf10,G06F/1020147031950.pdf,1020147031950.pdf,pdf,G06F,G06F,1020147031950,https://drive.google.com/file/d/14kptyRAbTyGO9Q2UTQlsSCuCYQMDQf10/view
1nowF23L7vnAlZ1wb7eQTNQHLeS8t7QMd,G06F/1020147034720.pdf,1020147034720.pdf,pdf,G06F,G06F,1020147034720,https://drive.google.com/file/d/1nowF23L7vnAlZ1wb7eQTNQHLeS8t7QMd/view
1tc06DvJmU4SHkp1rVRj6uzqCAGPFDVU-,G06F/1020150188319.pdf,1020150188319.pdf,pdf,G06F,G06F,1020150188319,https://drive.google.com/file/d/1tc06DvJmU4SHkp1rVRj6uzqCAGPFDVU-/view
1wgzqtlJVcLTjqnWXWK5iylxLbDfbqQQx,G06F/1020157016920.pdf,1020157016920.pdf,pdf,G06F,G06F,1020157016920,https://drive.google.com/file/d/1wgzqtlJVcLTjqnWXWK5iylxLbDfbqQQx/view
1t_vk53DwQsLkfBFf6Xm4Ip_pLsa-s8WG,G06F/1020157028995.pdf,1020157028995.pdf,pdf,G06F,G06F,1020157028995,https://drive.google.com/file/d/1t_vk53DwQsLkfBFf6Xm4Ip_pLsa-s8WG/view
19gO6s9FCbRyIKa6BljAJf_MbVLEhbgAn,G06F/1020157035775.pdf,1020157035775.pdf,pdf,G06F,G06F,1020157035775,https://drive.google.com/file/d/19gO6s9FCbRyIKa6BljAJf_MbVLEhbgAn/view
1idRW2IHtig8gDWHMk_cZdCnG2zkP7cdU,G06F/1020160065686.pdf,1020160065686.pdf,pdf,G06F,G06F,1020160065686,https://drive.google.com/file/d/1idRW2IHtig8gDWHMk_cZdCnG2zkP7cdU/view
1ToCl-SpiWJINgEd_w1zFAyTyPEyPrcu-,G06F/1020160092098.pdf,1020160092098.pdf,pdf,G06F,G06F,1020160092098,https://drive.google.com/file/d/1ToCl-SpiWJINgEd_w1zFAyTyPEyPrcu-/view
1wz8SDXZYOofLZSJS2lRXfmI5PsbxqmeZ,G06F/1020160098727.pdf,1020160098727.pdf,pdf,G06F,G06F,1020160098727,https://drive.google.com/file/d/1wz8SDXZYOofLZSJS2lRXfmI5PsbxqmeZ/view
1DbbHzQk1Z2j1LZhdz9Hp4SW9CdbnNsHh,G06F/1020160153100.pdf,1020160153100.pdf,pdf,G06F,G06F,1020160153100,https://drive.google.com/file/d/1DbbHzQk1Z2j1LZhdz9Hp4SW9CdbnNsHh/view
177RCT-la_RGLPOpcioY19HmZaLiO5Kkf,G06F/1020160178398.pdf,1020160178398.pdf,pdf,G06F,G06F,1020160178398,https://drive.google.com/file/d/177RCT-la_RGLPOpcioY19HmZaLiO5Kkf/view
1LeGrdbhnHW_O9pnPIL4pX_FPPdsJDlfh,G06F/1020167013936.pdf,1020167013936.pdf,pdf,G06F,G06F,1020167013936,https://drive.google.com/file/d/1LeGrdbhnHW_O9pnPIL4pX_FPPdsJDlfh/view
1aXlhP8nlfUJsHbb249mIq71OolTnn_4y,G06F/1020167020762.pdf,1020167020762.pdf,pdf,G06F,G06F,1020167020762,https://drive.google.com/file/d/1aXlhP8nlfUJsHbb249mIq71OolTnn_4y/view
1EsODnj7syvsy_8K4993Zft_iW1F6o3Md,G06F/1020170003374.pdf,1020170003374.pdf,pdf,G06F,G06F,1020170003374,https://drive.google.com/file/d/1EsODnj7syvsy_8K4993Zft_iW1F6o3Md/view
1GruCHd0pBXgKWXKu2iVlwll4O7q0OhaC,G06F/1020170060322.pdf,1020170060322.pdf,pdf,G06F,G06F,1020170060322,https://drive.google.com/file/d/1GruCHd0pBXgKWXKu2iVlwll4O7q0OhaC/view
1S6Ib9v4pHa_G_7PACxD13DvVletx_75w,G06F/1020170106440.pdf,1020170106440.pdf,pdf,G06F,G06F,1020170106440,https://drive.google.com/file/d/1S6Ib9v4pHa_G_7PACxD13DvVletx_75w/view
1rHnNLlmmS4Fc5KKfahS_DLI4M7r5nbr2,G06F/1020170111374.pdf,1020170111374.pdf,pdf,G06F,G06F,1020170111374,https://drive.google.com/file/d/1rHnNLlmmS4Fc5KKfahS_DLI4M7r5nbr2/view
1cRMpBX0E9WbXzZpeeLFpUQcA8bae0hez,G06F/1020170144234.pdf,1020170144234.pdf,pdf,G06F,G06F,1020170144234,https://drive.google.com/file/d/1cRMpBX0E9WbXzZpeeLFpUQcA8bae0hez/view
1ADY9Qc3PM5TQ-alDud67sV0f_KTg-3J9,G06F/1020177003279.pdf,1020177003279.pdf,pdf,G06F,G06F,1020177003279,https://drive.google.com/file/d/1ADY9Qc3PM5TQ-alDud67sV0f_KTg-3J9/view
1Pk1bwvqViNie0sl-hOLV9d9D_DFWUBjA,G06F/1020177035954.pdf,1020177035954.pdf,pdf,G06F,G06F,1020177035954,https://drive.google.com/file/d/1Pk1bwvqViNie0sl-hOLV9d9D_DFWUBjA/view
17PDKXni9T0xkTAsSCWix83Se_UmKIPk2,G06F/1020180009850.pdf,1020180009850.pdf,pdf,G06F,G06F,1020180009850,https://drive.google.com/file/d/17PDKXni9T0xkTAsSCWix83Se_UmKIPk2/view
1NRvQyigoJq9rpJVCl1JgKqe3FxHmT8W6,G06F/1020180095881.pdf,1020180095881.pdf,pdf,G06F,G06F,1020180095881,https://drive.google.com/file/d/1NRvQyigoJq9rpJVCl1JgKqe3FxHmT8W6/view
1lXTx-dlZixP-UnLS7wdyigSvTVR48Ehq,G06F/1020180096099.pdf,1020180096099.pdf,pdf,G06F,G06F,1020180096099,https://drive.google.com/file/d/1lXTx-dlZixP-UnLS7wdyigSvTVR48Ehq/view
1sYJiRr4oAEiBUEkdBF0MiP9Sd66S6EAK,G06F/1020180122065.pdf,1020180122065.pdf,pdf,G06F,G06F,1020180122065,https://drive.google.com/file/d/1sYJiRr4oAEiBUEkdBF0MiP9Sd66S6EAK/view
1DCBArVk_OcqIMdkuU2tgyjitBUMLa0df,G06F/1020180139369.pdf,1020180139369.pdf,pdf,G06F,G06F,1020180139369,https://drive.google.com/file/d/1DCBArVk_OcqIMdkuU2tgyjitBUMLa0df/view
1-rEwBehwqSwNBJ1-GQvhmCmQKKw2kGcN,G06F/1020180167336.pdf,1020180167336.pdf,pdf,G06F,G06F,1020180167336,https://drive.google.com/file/d/1-rEwBehwqSwNBJ1-GQvhmCmQKKw2kGcN/view
1nTbhnW2EGVYtdr_KvVwwfglJrUSx0kgU,G06F/1020187021040.pdf,1020187021040.pdf,pdf,G06F,G06F,1020187021040,https://drive.google.com/file/d/1nTbhnW2EGVYtdr_KvVwwfglJrUSx0kgU/view
1T83DOu1VXpPRM0wrgpaU6Y_tEbCzD4KZ,G06F/1020187036139.pdf,1020187036139.pdf,pdf,G06F,G06F,1020187036139,https://drive.google.com/file/d/1T83DOu1VXpPRM0wrgpaU6Y_tEbCzD4KZ/view
1ODdCbT8GA0EIZJkt57lk7RgMByczvB96,G06F/1020190024451.pdf,1020190024451.pdf,pdf,G06F,G06F,1020190024451,https://drive.google.com/file/d/1ODdCbT8GA0EIZJkt57lk7RgMByczvB96/view
1F1lp1PiLvFXx2yCCbz8mYk6Uv9QTh4TD,G06F/1020190140001.pdf,1020190140001.pdf,pdf,G06F,G06F,1020190140001,https://drive.google.com/file/d/1F1lp1PiLvFXx2yCCbz8mYk6Uv9QTh4TD/view
1WY6d6pneXAPx_Ag9o8vHjajMXRAZdX4i,G06F/1020197020740.pdf,1020197020740.pdf,pdf,G06F,G06F,1020197020740,https://drive.google.com/file/d/1WY6d6pneXAPx_Ag9o8vHjajMXRAZdX4i/view
1Jb49DUOIVL2Kk6Gk01JiN1s-A--fFwHK,G06F/1020200015713.pdf,1020200015713.pdf,pdf,G06F,G06F,1020200015713,https://drive.google.com/file/d/1Jb49DUOIVL2Kk6Gk01JiN1s-A--fFwHK/view
1PR_NXi3DsdcvPAs9dufwkV20QxrNcT51,G06F/1020200018698.pdf,1020200018698.pdf,pdf,G06F,G06F,1020200018698,https://drive.google.com/file/d/1PR_NXi3DsdcvPAs9dufwkV20QxrNcT51/view
1E8T0uNFUwU58y_09F7N8cHWJrUhQMPOq,G06F/1020200075626.pdf,1020200075626.pdf,pdf,G06F,G06F,1020200075626,https://drive.google.com/file/d/1E8T0uNFUwU58y_09F7N8cHWJrUhQMPOq/view
1Cy8bQd8o5cHhfCqC4FTQMz30DEJdicTA,G06F/1020200085142.pdf,1020200085142.pdf,pdf,G06F,G06F,1020200085142,https://drive.google.com/file/d/1Cy8bQd8o5cHhfCqC4FTQMz30DEJdicTA/view
1BoHR-VidLrl5MDM09T_p3_Q-67uqVV3L,G06F/1020200106077.pdf,1020200106077.pdf,pdf,G06F,G06F,1020200106077,https://drive.google.com/file/d/1BoHR-VidLrl5MDM09T_p3_Q-67uqVV3L/view
1UmLbf7A4mdUyRjwatttOxkRrru9aPfO3,G06F/1020200113681.pdf,1020200113681.pdf,pdf,G06F,G06F,1020200113681,https://drive.google.com/file/d/1UmLbf7A4mdUyRjwatttOxkRrru9aPfO3/view
10AeR9jRrweXiPSwFkohXpF1BwlqI6vCU,G06F/1020200128459.pdf,1020200128459.pdf,pdf,G06F,G06F,1020200128459,https://drive.google.com/file/d/10AeR9jRrweXiPSwFkohXpF1BwlqI6vCU/view
1_lNYfWnskQJnMQ0gG321rNco-fPgVkh6,G06F/1020200131294.pdf,1020200131294.pdf,pdf,G06F,G06F,1020200131294,https://drive.google.com/file/d/1_lNYfWnskQJnMQ0gG321rNco-fPgVkh6/view
1uiOnKpblVvCKYSCdrB6v608hd3YQfqJJ,G06F/1020200132040.pdf,1020200132040.pdf,pdf,G06F,G06F,1020200132040,https://drive.google.com/file/d/1uiOnKpblVvCKYSCdrB6v608hd3YQfqJJ/view
1YjFy8X9OMkrnGo-0ALV8fj8UliOiji9g,G06F/1020200142527.pdf,1020200142527.pdf,pdf,G06F,G06F,1020200142527,https://drive.google.com/file/d/1YjFy8X9OMkrnGo-0ALV8fj8UliOiji9g/view
1FM-F72tNu1PgAXVE-Y10byIbwXbz9tP6,G06F/1020200178328.pdf,1020200178328.pdf,pdf,G06F,G06F,1020200178328,https://drive.google.com/file/d/1FM-F72tNu1PgAXVE-Y10byIbwXbz9tP6/view
1cMTNnJYyfwC_0vbfJg0tW_sOY-Fq_4lP,G06F/1020210071303.pdf,1020210071303.pdf,pdf,G06F,G06F,1020210071303,https://drive.google.com/file/d/1cMTNnJYyfwC_0vbfJg0tW_sOY-Fq_4lP/view
1UZ32yhZBPl2CKrYM-LOU_E-Fx771hxd2,G06F/1020210078871.pdf,1020210078871.pdf,pdf,G06F,G06F,1020210078871,https://drive.google.com/file/d/1UZ32yhZBPl2CKrYM-LOU_E-Fx771hxd2/view
1utQmmnbSZT_JGyyOP_T92shsi5Z7ZY9o,G06F/1020210089230.pdf,1020210089230.pdf,pdf,G06F,G06F,1020210089230,https://drive.google.com/file/d/1utQmmnbSZT_JGyyOP_T92shsi5Z7ZY9o/view
18b0bT9yWfDzrbyxch4PDv9m0WDKCuLdf,G06F/1020210108151.pdf,1020210108151.pdf,pdf,G06F,G06F,1020210108151,https://drive.google.com/file/d/18b0bT9yWfDzrbyxch4PDv9m0WDKCuLdf/view
12c6rJLUqlPVju2DsebT5j-yKidj_v7rE,G06F/1020210117592.pdf,1020210117592.pdf,pdf,G06F,G06F,1020210117592,https://drive.google.com/file/d/12c6rJLUqlPVju2DsebT5j-yKidj_v7rE/view
1zmMPCANbkHjfIIB6IENbiL1_Ev2ROFp1,G06F/1020210137011.pdf,1020210137011.pdf,pdf,G06F,G06F,1020210137011,https://drive.google.com/file/d/1zmMPCANbkHjfIIB6IENbiL1_Ev2ROFp1/view
15td74j6P-y8ZrguSzsGSAgm85BSysKmN,G06F/1020210146786.pdf,1020210146786.pdf,pdf,G06F,G06F,1020210146786,https://drive.google.com/file/d/15td74j6P-y8ZrguSzsGSAgm85BSysKmN/view
19vbneHOytvYz9kk7VS8esClQElT_rbkN,G06F/1020210162272.pdf,1020210162272.pdf,pdf,G06F,G06F,1020210162272,https://drive.google.com/file/d/19vbneHOytvYz9kk7VS8esClQElT_rbkN/view
1BIU5FcnFT9N8OB2_LyUsJt7POapYaKPZ,G06F/1020210162275.pdf,1020210162275.pdf,pdf,G06F,G06F,1020210162275,https://drive.google.com/file/d/1BIU5FcnFT9N8OB2_LyUsJt7POapYaKPZ/view
1drECo_5hrRcf086RlGnHvM-ioRFjvqMD,G06F/1020210187390.pdf,1020210187390.pdf,pdf,G06F,G06F,1020210187390,https://drive.google.com/file/d/1drECo_5hrRcf086RlGnHvM-ioRFjvqMD/view
1YjZk4Y__xYJe589VIprTwoMrv_paEYEj,G06F/1020217006505.pdf,1020217006505.pdf,pdf,G06F,G06F,1020217006505,https://drive.google.com/file/d/1YjZk4Y__xYJe589VIprTwoMrv_paEYEj/view
1I_rwPe_kne3iR0D41rdKxYJhAKqPWAkf,G06F/1020217010501.pdf,1020217010501.pdf,pdf,G06F,G06F,1020217010501,https://drive.google.com/file/d/1I_rwPe_kne3iR0D41rdKxYJhAKqPWAkf/view
1vaKrwfZfDHEImogpitbHRHA7rR-aGLAG,G06F/1020220033006.pdf,1020220033006.pdf,pdf,G06F,G06F,1020220033006,https://drive.google.com/file/d/1vaKrwfZfDHEImogpitbHRHA7rR-aGLAG/view
1ww0QNjGX9WXu5QJrePk18-ebxH-Ks_M2,G06F/1020220049475.pdf,1020220049475.pdf,pdf,G06F,G06F,1020220049475,https://drive.google.com/file/d/1ww0QNjGX9WXu5QJrePk18-ebxH-Ks_M2/view
1mHl5gglZv0i1xxxop0vguHpEHHJWg5es,G06F/1020220102659.pdf,1020220102659.pdf,pdf,G06F,G06F,1020220102659,https://drive.google.com/file/d/1mHl5gglZv0i1xxxop0vguHpEHHJWg5es/view
1qe0IB6MIvrZ5xhOSi743h9hksomR71MI,G06F/1020220103522.pdf,1020220103522.pdf,pdf,G06F,G06F,1020220103522,https://drive.google.com/file/d/1qe0IB6MIvrZ5xhOSi743h9hksomR71MI/view
1DVD6TqFJw6y-N9k4vBBVZVBxUglUc33W,G06F/1020220168043.pdf,1020220168043.pdf,pdf,G06F,G06F,1020220168043,https://drive.google.com/file/d/1DVD6TqFJw6y-N9k4vBBVZVBxUglUc33W/view
1sUS6qwQVwTLGEHja9rFgvKYWZ4zllkCP,G06F/1020220171274.pdf,1020220171274.pdf,pdf,G06F,G06F,1020220171274,https://drive.google.com/file/d/1sUS6qwQVwTLGEHja9rFgvKYWZ4zllkCP/view
1eSXI-XD1MuGEwX_QsOfAC7rqTtGvezdt,G06F/1020220185203.pdf,1020220185203.pdf,pdf,G06F,G06F,1020220185203,https://drive.google.com/file/d/1eSXI-XD1MuGEwX_QsOfAC7rqTtGvezdt/view
1bP8SpCItR1cMQSeKr93O38TJg0cy9fma,G06F/1020227000771.pdf,1020227000771.pdf,pdf,G06F,G06F,1020227000771,https://drive.google.com/file/d/1bP8SpCItR1cMQSeKr93O38TJg0cy9fma/view
1yK9e3SqDB0HsNtIPtviX2PChRV__1PUl,G06F/1020227032359.pdf,1020227032359.pdf,pdf,G06F,G06F,1020227032359,https://drive.google.com/file/d/1yK9e3SqDB0HsNtIPtviX2PChRV__1PUl/view
11CQ-EShtQDBKTcHZPaWpyEjEWKU96XxT,G06F/1020230017894.pdf,1020230017894.pdf,pdf,G06F,G06F,1020230017894,https://drive.google.com/file/d/11CQ-EShtQDBKTcHZPaWpyEjEWKU96XxT/view
1ymbgqAdhpn2bfCuIpL7EPIvS0kXpMtdo,G06F/1020230035760.pdf,1020230035760.pdf,pdf,G06F,G06F,1020230035760,https://drive.google.com/file/d/1ymbgqAdhpn2bfCuIpL7EPIvS0kXpMtdo/view
18VEC4YI_7-tj1_Vwgv6qxkL0r2lTJ58U,G06F/1020230041438.pdf,1020230041438.pdf,pdf,G06F,G06F,1020230041438,https://drive.google.com/file/d/18VEC4YI_7-tj1_Vwgv6qxkL0r2lTJ58U/view
14h5cvcXYqRrk5t1VuR1sgWGgzjqiw8lU,G06F/1020230059664.pdf,1020230059664.pdf,pdf,G06F,G06F,1020230059664,https://drive.google.com/file/d/14h5cvcXYqRrk5t1VuR1sgWGgzjqiw8lU/view
1lbcqxjYqc6XI3yhqgN73ggQpMlOrZ3nH,G06F/1020230060320.pdf,1020230060320.pdf,pdf,G06F,G06F,1020230060320,https://drive.google.com/file/d/1lbcqxjYqc6XI3yhqgN73ggQpMlOrZ3nH/view
1Hwxo2z9z_3rAXxKtpV5Gd7Q5pDkpuVWZ,G06F/1020230101200.pdf,1020230101200.pdf,pdf,G06F,G06F,1020230101200,https://drive.google.com/file/d/1Hwxo2z9z_3rAXxKtpV5Gd7Q5pDkpuVWZ/view
1EXgCsDBVZiiaj_aUYyVsdUgAgosysLyt,G06F/1020230133641.pdf,1020230133641.pdf,pdf,G06F,G06F,1020230133641,https://drive.google.com/file/d/1EXgCsDBVZiiaj_aUYyVsdUgAgosysLyt/view
10h1yZw2e6kmgxzQiwnAJ0YeiheWfO8Ev,G06F/1020230153895.pdf,1020230153895.pdf,pdf,G06F,G06F,1020230153895,https://drive.google.com/file/d/10h1yZw2e6kmgxzQiwnAJ0YeiheWfO8Ev/view
1fXOO7GCUpZvGowB5AWNKWLDIPGDLPGTg,G06F/1020237023329.pdf,1020237023329.pdf,pdf,G06F,G06F,1020237023329,https://drive.google.com/file/d/1fXOO7GCUpZvGowB5AWNKWLDIPGDLPGTg/view
1oZJ06G6EeO9u1B3t5Y7xKMNFJcP-lbkO,G06F/1020237024663.pdf,1020237024663.pdf,pdf,G06F,G06F,1020237024663,https://drive.google.com/file/d/1oZJ06G6EeO9u1B3t5Y7xKMNFJcP-lbkO/view
1X04GSN44yxe0mocRiSFWEKNLMejWxfvd,G06F/1020240064459.pdf,1020240064459.pdf,pdf,G06F,G06F,1020240064459,https://drive.google.com/file/d/1X04GSN44yxe0mocRiSFWEKNLMejWxfvd/view
1d35pGaX6EhfdpFWsCPJDCMcrZXOjhk5e,G06F/1020240101366.pdf,1020240101366.pdf,pdf,G06F,G06F,1020240101366,https://drive.google.com/file/d/1d35pGaX6EhfdpFWsCPJDCMcrZXOjhk5e/view
1yd4-zXVbILW46Z_7u4n8Ig246OiLxBnj,G06F/1020240108647.pdf,1020240108647.pdf,pdf,G06F,G06F,1020240108647,https://drive.google.com/file/d/1yd4-zXVbILW46Z_7u4n8Ig246OiLxBnj/view
1l_IeZlLZB0LVJuJArkuyJ2l3XiMGRuud,G06F/1020240128600.pdf,1020240128600.pdf,pdf,G06F,G06F,1020240128600,https://drive.google.com/file/d/1l_IeZlLZB0LVJuJArkuyJ2l3XiMGRuud/view
1WoqguLIE0mmKPrXmul24Qlz6c6oWCQoW,G06F/1020240128601.pdf,1020240128601.pdf,pdf,G06F,G06F,1020240128601,https://drive.google.com/file/d/1WoqguLIE0mmKPrXmul24Qlz6c6oWCQoW/view
12WpVOGq8yIfehljysWOofjw5TJlntaGi,G06F/1020240136655.pdf,1020240136655.pdf,pdf,G06F,G06F,1020240136655,https://drive.google.com/file/d/12WpVOGq8yIfehljysWOofjw5TJlntaGi/view
1JcOu7G358R1BNNEdfq62unWe6E1spIzd,G06F/1020240155799.pdf,1020240155799.pdf,pdf,G06F,G06F,1020240155799,https://drive.google.com/file/d/1JcOu7G358R1BNNEdfq62unWe6E1spIzd/view
1kyTzdG1J8_hSBsGnaL-eGwSyeb5GNrk4,G06F/1020240163492.pdf,1020240163492.pdf,pdf,G06F,G06F,1020240163492,https://drive.google.com/file/d/1kyTzdG1J8_hSBsGnaL-eGwSyeb5GNrk4/view
1DzQFHf5bWGhLJ4t5LUUEpusQ5CX7X6Bj,G06F/1020250062266.pdf,1020250062266.pdf,pdf,G06F,G06F,1020250062266,https://drive.google.com/file/d/1DzQFHf5bWGhLJ4t5LUUEpusQ5CX7X6Bj/view
1CCW1hK9POWDARVPl8r-E4QzBM1MKaVDh,G06F/1020250063559.pdf,1020250063559.pdf,pdf,G06F,G06F,1020250063559,https://drive.google.com/file/d/1CCW1hK9POWDARVPl8r-E4QzBM1MKaVDh/view
1a4NGSOBWJLoGNVT3UUu_-y5CKqO8Dq9q,G06F/1020250074382.pdf,1020250074382.pdf,pdf,G06F,G06F,1020250074382,https://drive.google.com/file/d/1a4NGSOBWJLoGNVT3UUu_-y5CKqO8Dq9q/view
19vdv53EE_a9GnLki97WEoGNWSLojj9sE,G06F/1020250090654.pdf,1020250090654.pdf,pdf,G06F,G06F,1020250090654,https://drive.google.com/file/d/19vdv53EE_a9GnLki97WEoGNWSLojj9sE/view
117skvnMB8aNXQz7kgBbV8UImQy1XKA1C,G06F/1020250096152.pdf,1020250096152.pdf,pdf,G06F,G06F,1020250096152,https://drive.google.com/file/d/117skvnMB8aNXQz7kgBbV8UImQy1XKA1C/view
1htEiC5KVPzHwuZmTJ15VF6vhEP0Iohfg,G06F/1020250102666.pdf,1020250102666.pdf,pdf,G06F,G06F,1020250102666,https://drive.google.com/file/d/1htEiC5KVPzHwuZmTJ15VF6vhEP0Iohfg/view
1yA1VCQx90azMHjQOCjHBSt6l-VDL9u3a,G06F/1020250124101.pdf,1020250124101.pdf,pdf,G06F,G06F,1020250124101,https://drive.google.com/file/d/1yA1VCQx90azMHjQOCjHBSt6l-VDL9u3a/view
1tgI6jEJ0u2NqZ7OL12ut4VlhSmeVGAiB,G06F/1020250154311.pdf,1020250154311.pdf,pdf,G06F,G06F,1020250154311,https://drive.google.com/file/d/1tgI6jEJ0u2NqZ7OL12ut4VlhSmeVGAiB/view
1WZXRhHTcd7Fc_W36hY6fv1-8TjweTzgD,G06F/1020250193994.pdf,1020250193994.pdf,pdf,G06F,G06F,1020250193994,https://drive.google.com/file/d/1WZXRhHTcd7Fc_W36hY6fv1-8TjweTzgD/view
1PAmqZPpD63QAt9fca8kBhBgBjlaOHKvR,G06N/1020170003348.pdf,1020170003348.pdf,pdf,G06N,G06N,1020170003348,https://drive.google.com/file/d/1PAmqZPpD63QAt9fca8kBhBgBjlaOHKvR/view
1LO1Jc_GjNxktoVzMcoGoPeWexzlVyAgR,G06N/1020170054474.pdf,1020170054474.pdf,pdf,G06N,G06N,1020170054474,https://drive.google.com/file/d/1LO1Jc_GjNxktoVzMcoGoPeWexzlVyAgR/view
15n-loegiBrf0xEISJdiNskfKyvP0qzjt,G06N/1020170083779.pdf,1020170083779.pdf,pdf,G06N,G06N,1020170083779,https://drive.google.com/file/d/15n-loegiBrf0xEISJdiNskfKyvP0qzjt/view
1gigwO3-URNZ4psiocE3V8Cu85uUrV8Bh,G06N/1020170097848.pdf,1020170097848.pdf,pdf,G06N,G06N,1020170097848,https://drive.google.com/file/d/1gigwO3-URNZ4psiocE3V8Cu85uUrV8Bh/view
1PbfUEwo_wEcFfW7OeYorcbKywIhBDu01,G06N/1020170122363.pdf,1020170122363.pdf,pdf,G06N,G06N,1020170122363,https://drive.google.com/file/d/1PbfUEwo_wEcFfW7OeYorcbKywIhBDu01/view
1OAc6a-tfOHkeZOFHuUFB77qWwJ4RikFW,G06N/1020170144234.pdf,1020170144234.pdf,pdf,G06N,G06N,1020170144234,https://drive.google.com/file/d/1OAc6a-tfOHkeZOFHuUFB77qWwJ4RikFW/view
1EyzN-xgjX4JsKfWeghln1svEAQdNhSJa,G06N/1020170155897.pdf,1020170155897.pdf,pdf,G06N,G06N,1020170155897,https://drive.google.com/file/d/1EyzN-xgjX4JsKfWeghln1svEAQdNhSJa/view
14bWsJO5pG9z8DkQELplXqn96dBAxyLp8,G06N/1020177006950.pdf,1020177006950.pdf,pdf,G06N,G06N,1020177006950,https://drive.google.com/file/d/14bWsJO5pG9z8DkQELplXqn96dBAxyLp8/view
14zENuZp4U4NfMYMdLHwd96aLfJ2D_RPO,G06N/1020180025971.pdf,1020180025971.pdf,pdf,G06N,G06N,1020180025971,https://drive.google.com/file/d/14zENuZp4U4NfMYMdLHwd96aLfJ2D_RPO/view
1V-yWEuxx8trku4W1IOTB7bNIo5urS9bJ,G06N/1020180031088.pdf,1020180031088.pdf,pdf,G06N,G06N,1020180031088,https://drive.google.com/file/d/1V-yWEuxx8trku4W1IOTB7bNIo5urS9bJ/view
18RpVzvyV6Gd-Ps3yvAPPLfZhLkUUysCr,G06N/1020180063015.pdf,1020180063015.pdf,pdf,G06N,G06N,1020180063015,https://drive.google.com/file/d/18RpVzvyV6Gd-Ps3yvAPPLfZhLkUUysCr/view
14oAhqMkZ_mC2tWv8DAxKaGMgSiBry8cs,G06N/1020180116750.pdf,1020180116750.pdf,pdf,G06N,G06N,1020180116750,https://drive.google.com/file/d/14oAhqMkZ_mC2tWv8DAxKaGMgSiBry8cs/view
17ezAyU4wuO5ULUPjh9A2OFdvcswlyGWH,G06N/1020180123300.pdf,1020180123300.pdf,pdf,G06N,G06N,1020180123300,https://drive.google.com/file/d/17ezAyU4wuO5ULUPjh9A2OFdvcswlyGWH/view
1Xm9c9YCvrTQ3eWHRfNcYMpAdcz2jW667,G06N/1020180125990.pdf,1020180125990.pdf,pdf,G06N,G06N,1020180125990,https://drive.google.com/file/d/1Xm9c9YCvrTQ3eWHRfNcYMpAdcz2jW667/view
1VjsltsWWv4pmmPmB1dELGta3PkE7FSWb,G06N/1020187037824.pdf,1020187037824.pdf,pdf,G06N,G06N,1020187037824,https://drive.google.com/file/d/1VjsltsWWv4pmmPmB1dELGta3PkE7FSWb/view
1aw_T8QZOn9eHNwyiP4JEJmRyI2ba1-ib,G06N/1020190090963.pdf,1020190090963.pdf,pdf,G06N,G06N,1020190090963,https://drive.google.com/file/d/1aw_T8QZOn9eHNwyiP4JEJmRyI2ba1-ib/view
1guVEGPPA43y6Psl4JoNlvFTCrHOk0Spr,G06N/1020190093807.pdf,1020190093807.pdf,pdf,G06N,G06N,1020190093807,https://drive.google.com/file/d/1guVEGPPA43y6Psl4JoNlvFTCrHOk0Spr/view
1l760eYzoJRZUFbS_m0IFEotdrHrPuwRl,G06N/1020190098351.pdf,1020190098351.pdf,pdf,G06N,G06N,1020190098351,https://drive.google.com/file/d/1l760eYzoJRZUFbS_m0IFEotdrHrPuwRl/view
1vQVWTXPDm31OwfJWjT1QivgWP3yg9JtW,G06N/1020190101984.pdf,1020190101984.pdf,pdf,G06N,G06N,1020190101984,https://drive.google.com/file/d/1vQVWTXPDm31OwfJWjT1QivgWP3yg9JtW/view
1KR21fAlHyTYjT_kLee4s0rhGDT6U5q0O,G06N/1020190164745.pdf,1020190164745.pdf,pdf,G06N,G06N,1020190164745,https://drive.google.com/file/d/1KR21fAlHyTYjT_kLee4s0rhGDT6U5q0O/view
1UU1wC2S2P4HLx07lSv7IZe92W_9V6iDx,G06N/1020197012085.pdf,1020197012085.pdf,pdf,G06N,G06N,1020197012085,https://drive.google.com/file/d/1UU1wC2S2P4HLx07lSv7IZe92W_9V6iDx/view
